baths,beds,city,latitude,longitude,price,sale_date,sq__ft,state,street,type,zip,price_mean,n_price_mean,s_price_mean,n_sq__ft,s_sq__ft,n_zip,s_zip 
,,,,,,,,,,,,,,,,,,
2.0,3.0,ANTELOPE,38.727657,-121.391028,234000.0,Mon May 19 00:00:00 EDT 2008,1187.0,CA,8721 SPRUCE RIDGE WAY,Residential,95843.0,232496.39393939395,0.23352544655812346,-0.016453722597759103,0.2038818275506699,-0.14995254066011307,0.9195402298850575,1.0836674644901763
,,,,,,,,,,,,,,,,,,
2.0,2.0,SACRAMENTO,38.487970000000004,-121.530229,234500.0,Mon May 19 00:00:00 EDT 2008,1324.0,CA,7461 WINDBRIDGE DR,Residential,95831.0,313271.0,0.37226716568570717,0.7900679963095478,0.22741326004809345,0.010647989502103427,0.8735632183908046,0.9427828274515849
,,,,,,,,,,,,,,,,,,
3.0,4.0,SACRAMENTO,38.462981,-121.40828799999998,235000.0,Mon May 19 00:00:00 EDT 2008,1936.0,CA,8101 LEMON COVE CT,Residential,95828.0,184676.95555555556,0.1513888517462426,-0.49392328293925863,0.3325317760219856,0.7280751753362383,0.8620689655172413,0.9075616681919372
,,,,,,,,,,,,,,,,,,
4.0,5.0,RANCHO CORDOVA,38.603685999999996,-121.27784399999999,236000.0,Mon May 19 00:00:00 EDT 2008,2382.0,CA,10949 SCOTSMAN WAY,Multi-Family,95670.0,236060.2857142857,0.23964693071939736,0.019131175434781655,0.4091377533493645,1.2509060983460818,0.2567049808429119,-0.9474193861495139
,,,,,,,,,,,,,,,,,,
2.0,3.0,FOLSOM,38.679626,-121.14260900000001,236073.0,Mon May 19 00:00:00 EDT 2008,1427.0,CA,617 WILLOW CREEK DR,Residential,95630.0,414960.17647058825,0.5469325939468102,1.8054184065584191,0.2451047749914119,0.13139145378464576,0.10344827586206896,-1.417034842944818
,,,,,,,,,,,,,,,,,,
2.0,3.0,SACRAMENTO,38.665296000000005,-121.531993,238000.0,Mon May 19 00:00:00 EDT 2008,1678.0,CA,3301 PARK DR Unit 1914,Condo,95835.0,276275.91891891893,0.30872292327117445,0.42067793871841064,0.2882171075231879,0.42563038130812264,0.8888888888888888,0.9897443731311154
,,,,,,,,,,,,,,,,,,
2.0,4.0,GALT,38.277177,-121.303747,238861.0,Mon May 19 00:00:00 EDT 2008,1798.0,CA,709 CIMMARON CT,Residential,95632.0,236943.42857142858,0.241163852487401,0.02794921776171236,0.30882858124355894,0.566302378530502,0.1111111111111111,-1.3935540701050528
,,,,,,,,,,,,,,,,,,
3.0,4.0,ANTELOPE,38.725079,-121.387698,239700.0,Mon May 19 00:00:00 EDT 2008,2652.0,CA,3305 RIO ROCA CT,Residential,95843.0,232496.39393939395,0.23352544655812346,-0.016453722597759103,0.45551356922019925,1.5674180920964356,0.9195402298850575,1.0836674644901763
,,,,,,,,,,,,,,,,,,
2.0,4.0,SACRAMENTO,38.456939,-121.36296499999999,240000.0,Mon May 19 00:00:00 EDT 2008,1816.0,CA,9080 BEDROCK CT,Residential,95829.0,294142.45454545453,0.3394112050044196,0.5990724828356587,0.31192030230161455,0.587403178113859,0.8659003831417624,0.9193020546118198
,,,,,,,,,,,,,,,,,,
3.0,5.0,SACRAMENTO,38.634370000000004,-121.510779,240000.0,Mon May 19 00:00:00 EDT 2008,3076.0,CA,100 TOURMALINE CIR,Residential,95834.0,248426.27272727274,0.26088724844504374,0.1426036080235157,0.5283407763655101,2.064459148948843,0.8850574712643678,0.9780039867112328
,,,,,,,,,,,,,,,,,,
2.0,4.0,ELK GROVE,38.43461,-121.42931599999999,241000.0,Mon May 19 00:00:00 EDT 2008,1844.0,CA,6411 RED BIRCH WAY,Residential,95758.0,231969.25,0.23262000288038737,-0.021717171803473354,0.3167296461697011,0.6202266441324141,0.5938697318007663,0.08573461880015501
,,,,,,,,,,,,,,,,,,
2.0,3.0,SACRAMENTO,38.46179,-121.445371,245000.0,Mon May 19 00:00:00 EDT 2008,1306.0,CA,4867 LAGUNA DR,Residential,95823.0,175243.04918032786,0.13518479390650892,-0.5881193521847142,0.2243215389900378,-0.010452810081253483,0.842911877394636,0.8488597360925242
,,,,,,,,,,,,,,,,,,
3.0,4.0,SACRAMENTO,38.604969,-121.54255,246000.0,Mon May 19 00:00:00 EDT 2008,2447.0,CA,3662 RIVER DR,Residential,95833.0,198765.9,0.17558859060289006,-0.35324739177617365,0.42030230161456544,1.3271034301748708,0.8812260536398467,0.9662636002913502
,,,,,,,,,,,,,,,,,,
2.0,4.0,SACRAMENTO,38.489215,-121.419546,247234.0,Mon May 19 00:00:00 EDT 2008,1176.0,CA,6943 WOLFGRAM WAY,Residential,95828.0,184676.95555555556,0.1513888517462426,-0.49392328293925863,0.20199244245963585,-0.16284747373883118,0.8620689655172413,0.9075616681919372
,,,,,,,,,,,,,,,,,,
2.0,4.0,RIO LINDA,38.687021,-121.463151,247480.0,Mon May 19 00:00:00 EDT 2008,1182.0,CA,77 RINETTI WAY,Residential,95673.0,172727.61538461538,0.13086418343015552,-0.6132355624351656,0.2030230161456544,-0.1558138738777122,0.2681992337164751,-0.9121982268898662
,,,,,,,,,,,,,,,,,,
1.0,3.0,RIO LINDA,38.683673999999996,-121.435204,249862.0,Mon May 19 00:00:00 EDT 2008,1160.0,CA,1316 I ST,Residential,95673.0,172727.61538461538,0.13086418343015552,-0.6132355624351656,0.1992442459635864,-0.18160374003514843,0.2681992337164751,-0.9121982268898662
,,,,,,,,,,,,,,,,,,
2.0,3.0,SACRAMENTO,38.675506,-121.51098700000001,251000.0,Mon May 19 00:00:00 EDT 2008,1424.0,CA,2130 CATHERWOOD WAY,Residential,95835.0,276275.91891891893,0.30872292327117445,0.42067793871841064,0.24458948814840262,0.12787465385408625,0.8888888888888888,0.9897443731311154
,,,,,,,,,,,,,,,,,,
2.0,4.0,ORANGEVALE,38.691829,-121.24903300000001,252155.0,Mon May 19 00:00:00 EDT 2008,1574.0,CA,8304 JUGLANS DR,Residential,95662.0,279159.54545454547,0.31367595643823887,0.4494704954837786,0.2703538302988664,0.3037146503820605,0.2260536398467433,-1.0413424775085747
,,,,,,,,,,,,,,,,,,
2.0,3.0,ANTELOPE,38.710221000000004,-121.341707,254172.0,Mon May 19 00:00:00 EDT 2008,1830.0,CA,5308 MARBURY WAY,Residential,95843.0,232496.39393939395,0.23352544655812346,-0.016453722597759103,0.31432497423565786,0.6038149111231366,0.9195402298850575,1.0836674644901763
,,,,,,,,,,,,,,,,,,
2.0,4.0,ELK GROVE,38.451353000000005,-121.358776,258000.0,Mon May 19 00:00:00 EDT 2008,1724.0,CA,9182 LAKEMONT DR,Residential,95624.0,250743.67647058822,0.26486771452146196,0.16574251939200543,0.29611817244933014,0.47955464691003474,0.08045977011494253,-1.4874771614641136
,,,,,,,,,,,,,,,,,,
2.0,2.0,AUBURN,38.931671,-121.097862,260000.0,Mon May 19 00:00:00 EDT 2008,1255.0,CA,2231 COUNTRY VILLA CT,Condo,95603.0,405890.8,0.531354667364283,1.7148621109945872,0.2155616626588801,-0.07023840890076473,0.0,-1.7340252762816484
,,,,,,,,,,,,,,,,,,
0.0,0.0,ELK GROVE,38.416916,-121.407554,261000.0,Mon May 19 00:00:00 EDT 2008,0.0,CA,8491 CRYSTAL WALK CIR,Residential,95758.0,231969.25,0.23262000288038737,-0.021717171803473354,0.0,-1.5414330465181494,0.5938697318007663,0.08573461880015501
,,,,,,,,,,,,,,,,,,
3.0,4.0,SACRAMENTO,38.676171999999994,-121.50976100000001,261000.0,Mon May 19 00:00:00 EDT 2008,2175.0,CA,361 MAHONIA CIR,Residential,95835.0,276275.91891891893,0.30872292327117445,0.42067793871841064,0.3735829611817245,1.0082469031374774,0.8888888888888888,0.9897443731311154
,,,,,,,,,,,,,,,,,,
2.0,4.0,SACRAMENTO,38.681194,-121.537351,261000.0,Mon May 19 00:00:00 EDT 2008,1904.0,CA,3427 LA CADENA WAY,Residential,95835.0,276275.91891891893,0.30872292327117445,0.42067793871841064,0.32703538302988666,0.6905626427436039,0.8888888888888888,0.9897443731311154
,,,,,,,,,,,,,,,,,,
2.0,4.0,EL DORADO HILLS,38.664347,-121.07652900000001,262500.0,Mon May 19 00:00:00 EDT 2008,1808.0,CA,955 BIG SUR CT,Residential,95762.0,491698.95652173914,0.6787422156497218,2.5716430384342606,0.31054620405358985,0.5780250449657004,0.6091954022988506,0.1326961644796854
,,,,,,,,,,,,,,,,,,
2.0,4.0,RANCHO CORDOVA,38.551046,-121.239411,266000.0,Mon May 19 00:00:00 EDT 2008,2711.0,CA,11826 DIONYSUS WAY,Residential,95742.0,350009.0909090909,0.4353699914224035,1.1568920475112476,0.46564754379938167,1.6365818240641055,0.5325670498084292,-0.10211156391796662
,,,,,,,,,,,,,,,,,,
1.0,3.0,CARMICHAEL,38.671995,-121.324339,266000.0,Mon May 19 00:00:00 EDT 2008,1713.0,CA,5847 DEL CAMPO LN,Residential,95608.0,295684.75,0.3420603138419885,0.6144720600261638,0.2942287873582961,0.46665971383131666,0.019157088122605363,-1.6753233441822353
,,,,,,,,,,,,,,,,,,
2.0,3.0,ELK GROVE,38.395255999999996,-121.438249,270000.0,Mon May 19 00:00:00 EDT 2008,1457.0,CA,5635 FOXVIEW WAY,Residential,95757.0,338334.5833333333,0.4153173866493973,1.0403239281900387,0.25025764342150464,0.1665594530902406,0.5900383141762452,0.0739942323802724
,,,,,,,,,,,,,,,,,,
3.0,4.0,ELK GROVE,38.380089,-121.42818600000001,274425.0,Mon May 19 00:00:00 EDT 2008,2724.0,CA,10372 VIA CINTA CT,Residential,95757.0,338334.5833333333,0.4153173866493973,1.0403239281900387,0.46788045345242185,1.651821290429863,0.5900383141762452,0.0739942323802724
,,,,,,,,,,,,,,,,,,
0.0,0.0,ROCKLIN,38.805036,-121.293608,274500.0,Mon May 19 00:00:00 EDT 2008,0.0,CA,6286 LONETREE BLVD,Residential,95765.0,355214.9090909091,0.44431171456085095,1.2088713221011937,0.0,-1.5414330465181494,0.6206896551724138,0.1679173237393332
,,,,,,,,,,,,,,,,,,
2.0,3.0,SACRAMENTO,38.476932,-121.378349,275336.0,Mon May 19 00:00:00 EDT 2008,1468.0,CA,7744 SOUTHBREEZE DR,Residential,95828.0,184676.95555555556,0.1513888517462426,-0.49392328293925863,0.2521470285125387,0.1794543861689587,0.8620689655172413,0.9075616681919372
,,,,,,,,,,,,,,,,,,
3.0,4.0,SACRAMENTO,38.666074,-121.509743,277980.0,Mon May 19 00:00:00 EDT 2008,2550.0,CA,2242 ABLE WAY,Residential,95835.0,276275.91891891893,0.30872292327117445,0.42067793871841064,0.4379938165578839,1.447846894457413,0.8888888888888888,0.9897443731311154
,,,,,,,,,,,,,,,,,,
2.0,4.0,GALT,38.285610999999996,-121.29306299999999,280000.0,Mon May 19 00:00:00 EDT 2008,1928.0,CA,1042 STARBROOK DR,Residential,95632.0,236943.42857142858,0.241163852487401,0.02794921776171236,0.3311576777739608,0.7186970421880797,0.1111111111111111,-1.3935540701050528
,,,,,,,,,,,,,,,,,,
3.0,3.0,SACRAMENTO,38.582817999999996,-121.48909599999999,284686.0,Mon May 19 00:00:00 EDT 2008,1922.0,CA,1219 G ST,Residential,95814.0,367728.6666666667,0.4658058489612558,1.3338192204842167,0.33012710408794227,0.7116634423269608,0.8084291187739464,0.7431962583135807
,,,,,,,,,,,,,,,,,,
2.0,3.0,CITRUS HEIGHTS,38.715853,-121.317095,284893.0,Mon May 19 00:00:00 EDT 2008,1343.0,CA,6220 OPUS CT,Residential,95621.0,177284.57142857142,0.1386913948071187,-0.5677350740911077,0.2306767433871522,0.032921055728980166,0.06896551724137931,-1.5226983207237614
,,,,,,,,,,,,,,,,,,
2.0,3.0,ROCKLIN,38.786746,-121.209957,285000.0,Mon May 19 00:00:00 EDT 2008,1510.0,CA,5419 HAVENHURST CIR,Residential,95677.0,430640.8333333333,0.5738663222098072,1.961987295511561,0.2593610443146685,0.2286895851967915,0.2835249042145594,-0.8652366812103357
,,,,,,,,,,,,,,,,,,
2.0,2.0,AUBURN,38.939802,-121.054575,285000.0,Mon May 19 00:00:00 EDT 2008,960.0,CA,220 OLD AIRPORT RD,Multi-Family,95603.0,405890.8,0.531354667364283,1.7148621109945872,0.16489178976296806,-0.4160570687391141,0.0,-1.7340252762816484
,,,,,,,,,,,,,,,,,,
2.0,4.0,CARMICHAEL,38.64913,-121.310667,285000.0,Mon May 19 00:00:00 EDT 2008,1559.0,CA,4622 MEYER WAY,Residential,95608.0,295684.75,0.3420603138419885,0.6144720600261638,0.26777739608382,0.2861306507292631,0.019157088122605363,-1.6753233441822353
,,,,,,,,,,,,,,,,,,
2.0,3.0,EL DORADO,38.673285,-120.879176,289000.0,Mon May 19 00:00:00 EDT 2008,1624.0,CA,4885 SUMMIT VIEW DR,Residential,95623.0,247000.0,0.2584374249203319,0.12836249949037695,0.278941944349021,0.36232798255805193,0.07662835249042145,-1.4992175478839962
,,,,,,,,,,,,,,,,,,
3.0,5.0,SACRAMENTO,38.473162,-121.49108500000001,295000.0,Mon May 19 00:00:00 EDT 2008,2992.0,CA,26 JEANROSS CT,Residential,95832.0,175196.83333333334,0.1351054117049028,-0.5885808101376111,0.5139127447612505,1.965988750893177,0.8773946360153256,0.9545232138714675
,,,,,,,,,,,,,,,,,,
2.0,4.0,ELK GROVE,38.432848,-121.44923700000001,296000.0,Mon May 19 00:00:00 EDT 2008,2109.0,CA,4800 MAPLEPLAIN AVE,Residential,95758.0,231969.25,0.23262000288038737,-0.021717171803473354,0.3622466506355204,0.9308773046651687,0.5938697318007663,0.08573461880015501
,,,,,,,,,,,,,,,,,,
2.0,4.0,RANCHO CORDOVA,38.579,-121.292627,296056.0,Mon May 19 00:00:00 EDT 2008,1524.0,CA,10629 BASIE WAY,Residential,95670.0,236060.2857142857,0.23964693071939736,0.019131175434781655,0.2617657162487118,0.2451013182060691,0.2567049808429119,-0.9474193861495139
,,,,,,,,,,,,,,,,,,
2.0,3.0,SACRAMENTO,38.464994,-121.38696200000001,297359.0,Mon May 19 00:00:00 EDT 2008,1248.0,CA,8612 WILLOW GROVE WAY,Residential,95828.0,184676.95555555556,0.1513888517462426,-0.49392328293925863,0.21435932669185848,-0.07844427540540352,0.8620689655172413,0.9075616681919372
,,,,,,,,,,,,,,,,,,
2.0,4.0,SACRAMENTO,38.492540000000005,-121.46331599999999,299940.0,Mon May 19 00:00:00 EDT 2008,1876.0,CA,62 DE FER CIR,Residential,95823.0,175243.04918032786,0.13518479390650892,-0.5881193521847142,0.3222260391618001,0.6577391767250487,0.842911877394636,0.8488597360925242
,,,,,,,,,,,,,,,,,,
3.0,5.0,LINCOLN,38.847396,-121.25958600000001,304000.0,Mon May 19 00:00:00 EDT 2008,0.0,CA,2513 OLD KENMARE RD,Residential,95648.0,96539.26388888889,0.0,-1.3739642518817308,0.0,-1.5414330465181494,0.1724137931034483,-1.2057078873869311
,,,,,,,,,,,,,,,,,,
3.0,4.0,RANCHO CORDOVA,38.57727,-121.285591,305000.0,Mon May 19 00:00:00 EDT 2008,1851.0,CA,3253 ABOTO WAY,Residential,95670.0,236060.2857142857,0.23964693071939736,0.019131175434781655,0.3179319821367228,0.628432510637053,0.2567049808429119,-0.9474193861495139
,,,,,,,,,,,,,,,,,,
0.0,0.0,ROSEVILLE,38.773094,-121.365905,307000.0,Mon May 19 00:00:00 EDT 2008,0.0,CA,3072 VILLAGE PLAZA DR,Residential,95747.0,364660.65,0.46053609987295907,1.3031855573032454,0.0,-1.5414330465181494,0.5517241379310345,-0.04340963181855361
,,,,,,,,,,,,,,,,,,
2.0,4.0,SACRAMENTO,38.68237,-121.539147,311328.0,Mon May 19 00:00:00 EDT 2008,2218.0,CA,251 CHANGO CIR,Residential,95835.0,276275.91891891893,0.30872292327117445,0.42067793871841064,0.3809687392648574,1.05865436880883,0.8888888888888888,0.9897443731311154
,,,,,,,,,,,,,,,,,,
2.0,3.0,SACRAMENTO,38.47316,-121.403893,313138.0,Mon May 19 00:00:00 EDT 2008,1394.0,CA,8205 WEYBURN CT,Residential,95828.0,184676.95555555556,0.1513888517462426,-0.49392328293925863,0.23943661971830985,0.09270665454849142,0.8620689655172413,0.9075616681919372
,,,,,,,,,,,,,,,,,,
2.0,3.0,SACRAMENTO,38.468185,-121.375694,316630.0,Mon May 19 00:00:00 EDT 2008,1410.0,CA,8788 LA MARGARITA WAY,Residential,95828.0,184676.95555555556,0.1513888517462426,-0.49392328293925863,0.24218481621435933,0.11146292084480866,0.8620689655172413,0.9075616681919372
,,,,,,,,,,,,,,,,,,
3.0,5.0,ELK GROVE,38.439565,-121.43660600000001,320000.0,Mon May 19 00:00:00 EDT 2008,3468.0,CA,5912 DEEPDALE WAY,Residential,95758.0,231969.25,0.23262000288038737,-0.021717171803473354,0.5956715905187221,2.5239876732086155,0.5938697318007663,0.08573461880015501
,,,,,,,,,,,,,,,,,,
3.0,5.0,ANTELOPE,38.707705,-121.354153,320000.0,Mon May 19 00:00:00 EDT 2008,2346.0,CA,4712 PISMO BEACH DR,Residential,95843.0,232496.39393939395,0.23352544655812346,-0.016453722597759103,0.4029543112332532,1.208704499179368,0.9195402298850575,1.0836674644901763
,,,,,,,,,,,,,,,,,,
3.0,5.0,ANTELOPE,38.709299,-121.35305600000001,325000.0,Mon May 19 00:00:00 EDT 2008,2347.0,CA,4741 PACIFIC PARK DR,Residential,95843.0,232496.39393939395,0.23352544655812346,-0.016453722597759103,0.4031260735142563,1.209876765822888,0.9195402298850575,1.0836674644901763
,,,,,,,,,,,,,,,,,,
2.0,4.0,SACRAMENTO,38.638764,-121.531827,328578.0,Mon May 19 00:00:00 EDT 2008,1659.0,CA,310 GROTH CIR,Residential,95834.0,248426.27272727274,0.26088724844504374,0.1426036080235157,0.2849536241841292,0.40335731508124595,0.8850574712643678,0.9780039867112328
,,,,,,,,,,,,,,,,,,
3.0,3.0,ELK GROVE,38.406758,-121.431669,331000.0,Mon May 19 00:00:00 EDT 2008,2442.0,CA,6121 WILD FOX CT,Residential,95757.0,338334.5833333333,0.4153173866493973,1.0403239281900387,0.41944349020954996,1.3212420969572716,0.5900383141762452,0.0739942323802724
,,,,,,,,,,,,,,,,,,
0.0,0.0,RANCHO CORDOVA,38.557293,-121.217611,331500.0,Mon May 19 00:00:00 EDT 2008,0.0,CA,12241 CANYONLANDS DR,Residential,95742.0,350009.0909090909,0.4353699914224035,1.1568920475112476,0.0,-1.5414330465181494,0.5325670498084292,-0.10211156391796662
,,,,,,,,,,,,,,,,,,
2.0,4.0,SACRAMENTO,38.606906,-121.54132,340000.0,Mon May 19 00:00:00 EDT 2008,2155.0,CA,29 COOL FOUNTAIN CT,Residential,95833.0,198765.9,0.17558859060289006,-0.35324739177617365,0.37014771556166265,0.9848015702670808,0.8812260536398467,0.9662636002913502
,,,,,,,,,,,,,,,,,,
0.0,0.0,SACRAMENTO,38.664765,-121.445006,344755.0,Mon May 19 00:00:00 EDT 2008,0.0,CA,907 RIO ROBLES AVE,Residential,95838.0,149461.35135135136,0.09090111054027583,-0.8455455441957693,0.0,-1.5414330465181494,0.9003831417624522,1.0249655323907632
,,,,,,,,,,,,,,,,,,
2.0,3.0,SACRAMENTO,38.475433,-121.372584,345746.0,Mon May 19 00:00:00 EDT 2008,1810.0,CA,8909 BILLFISH WAY,Residential,95828.0,184676.95555555556,0.1513888517462426,-0.49392328293925863,0.310889728615596,0.58036957825274,0.8620689655172413,0.9075616681919372
,,,,,,,,,,,,,,,,,,
2.0,4.0,ELK GROVE,38.388129,-121.43117,351000.0,Mon May 19 00:00:00 EDT 2008,2789.0,CA,6232 GUS WAY,Residential,95757.0,338334.5833333333,0.4153173866493973,1.0403239281900387,0.4790450017176228,1.728018622258652,0.5900383141762452,0.0739942323802724
,,,,,,,,,,,,,,,,,,
2.0,4.0,GALT,38.2535,-121.31812,353767.0,Mon May 19 00:00:00 EDT 2008,1606.0,CA,200 OAKWILDE ST,Residential,95632.0,236943.42857142858,0.241163852487401,0.02794921776171236,0.2758502232909653,0.341227182974695,0.1111111111111111,-1.3935540701050528
,,,,,,,,,,,,,,,,,,
0.0,0.0,GALT,38.287785,-121.28990300000001,355000.0,Mon May 19 00:00:00 EDT 2008,0.0,CA,1033 PARK STREAM DR,Residential,95632.0,236943.42857142858,0.241163852487401,0.02794921776171236,0.0,-1.5414330465181494,0.1111111111111111,-1.3935540701050528
,,,,,,,,,,,,,,,,,,
2.0,4.0,SACRAMENTO,38.68318,-121.53483999999999,356035.0,Mon May 19 00:00:00 EDT 2008,2166.0,CA,200 ALLAIRE CIR,Residential,95835.0,276275.91891891893,0.30872292327117445,0.42067793871841064,0.3720371006526967,0.997696503345799,0.8888888888888888,0.9897443731311154
,,,,,,,,,,,,,,,,,,
0.0,0.0,SACRAMENTO,38.53805,-121.5047,360000.0,Mon May 19 00:00:00 EDT 2008,0.0,CA,1322 SUTTER WALK,Condo,95816.0,348750.0,0.43320732612714835,1.1443202231002612,0.0,-1.5414330465181494,0.8160919540229885,0.766677031153346
,,,,,,,,,,,,,,,,,,
2.0,4.0,SACRAMENTO,38.672965999999995,-121.502748,360552.0,Mon May 19 00:00:00 EDT 2008,1871.0,CA,5479 NICKMAN WAY,Residential,95835.0,276275.91891891893,0.30872292327117445,0.42067793871841064,0.3213672277567846,0.6518778435074495,0.8888888888888888,0.9897443731311154
,,,,,,,,,,,,,,,,,,
2.0,3.0,SACRAMENTO,38.67342,-121.50854199999999,362305.0,Mon May 19 00:00:00 EDT 2008,1800.0,CA,2103 BURBERRY WAY,Residential,95835.0,276275.91891891893,0.30872292327117445,0.42067793871841064,0.3091721058055651,0.5686469118175417,0.8888888888888888,0.9897443731311154
,,,,,,,,,,,,,,,,,,
1.0,3.0,SACRAMENTO,38.553596,-121.459483,365000.0,Mon May 19 00:00:00 EDT 2008,1683.0,CA,2450 SAN JOSE WAY,Residential,95817.0,151122.7142857143,0.09375473448039648,-0.8289570969733104,0.2890759189282034,0.4314917145257218,0.8199233716475096,0.7784174175732286
,,,,,,,,,,,,,,,,,,
2.0,3.0,ROSEVILLE,38.791616999999995,-121.286147,367554.0,Mon May 19 00:00:00 EDT 2008,0.0,CA,7641 ROSEHALL DR,Residential,95678.0,269845.85,0.2976783777211746,0.35647471334721087,0.0,-1.5414330465181494,0.28735632183908044,-0.8534962947904532
,,,,,,,,,,,,,,,,,,
0.0,0.0,ROSEVILLE,38.796121,-121.31996299999999,368500.0,Mon May 19 00:00:00 EDT 2008,0.0,CA,1336 LAYSAN TEAL DR,Residential,95747.0,364660.65,0.46053609987295907,1.3031855573032454,0.0,-1.5414330465181494,0.5517241379310345,-0.04340963181855361
,,,,,,,,,,,,,,,,,,
2.0,2.0,ROCKLIN,38.837006,-121.232024,370000.0,Mon May 19 00:00:00 EDT 2008,1596.0,CA,2802 BLACK OAK DR,Residential,95765.0,355214.9090909091,0.44431171456085095,1.2088713221011937,0.2741326004809344,0.32950451653949675,0.6206896551724138,0.1679173237393332
,,,,,,,,,,,,,,,,,,
2.0,4.0,PLACERVILLE,38.733155,-120.74803899999999,371086.0,Mon May 19 00:00:00 EDT 2008,0.0,CA,2113 FALL TRAIL CT,Residential,95667.0,363863.4,0.45916671113844176,1.2952251416261154,0.0,-1.5414330465181494,0.24521072796934865,-0.9826405454091618
,,,,,,,,,,,,,,,,,,
2.0,3.0,ELK GROVE,38.390328000000004,-121.448022,378000.0,Mon May 19 00:00:00 EDT 2008,1179.0,CA,10112 LAMBEAU CT,Residential,95757.0,338334.5833333333,0.4153173866493973,1.0403239281900387,0.20250772930264513,-0.15933067380827168,0.5900383141762452,0.0739942323802724
,,,,,,,,,,,,,,,,,,
0.0,0.0,ELK GROVE,38.381102,-121.42901,383000.0,Mon May 19 00:00:00 EDT 2008,0.0,CA,6313 CASTRO VERDE WAY,Residential,95757.0,338334.5833333333,0.4153173866493973,1.0403239281900387,0.0,-1.5414330465181494,0.5900383141762452,0.0739942323802724
,,,,,,,,,,,,,,,,,,
1.0,3.0,SACRAMENTO,38.541734999999996,-121.480098,388000.0,Mon May 19 00:00:00 EDT 2008,1639.0,CA,3622 CURTIS DR,Residential,95818.0,283217.71428571426,0.3206464307940517,0.4899906720708924,0.2815183785640673,0.3799119822108494,0.8237547892720306,0.7901578039931111
,,,,,,,,,,,,,,,,,,
3.0,5.0,RANCHO CORDOVA,38.551083,-121.237476,395100.0,Mon May 19 00:00:00 EDT 2008,3281.0,CA,11817 OPAL RIDGE WAY,Residential,95742.0,350009.0909090909,0.4353699914224035,1.1568920475112476,0.5635520439711439,2.3047738108704077,0.5325670498084292,-0.10211156391796662
,,,,,,,,,,,,,,,,,,
2.0,3.0,SACRAMENTO,38.574894,-121.435806,400000.0,Mon May 19 00:00:00 EDT 2008,1697.0,CA,170 LAGOMARSINO WAY,Residential,95819.0,465750.0,0.6341712420111535,2.3125467947204723,0.29148059086224665,0.4479034475349994,0.8275862068965517,0.8018981904129937
,,,,,,,,,,,,,,,,,,
2.0,3.0,EL DORADO HILLS,38.69288,-121.073551,400000.0,Mon May 19 00:00:00 EDT 2008,0.0,CA,2743 DEAKIN PL,Residential,95762.0,491698.95652173914,0.6787422156497218,2.5716430384342606,0.0,-1.5414330465181494,0.6091954022988506,0.1326961644796854
,,,,,,,,,,,,,,,,,,
3.0,4.0,ANTELOPE,38.727649,-121.38565600000001,408431.0,Mon May 19 00:00:00 EDT 2008,2085.0,CA,3361 ALDER CANYON WAY,Residential,95843.0,232496.39393939395,0.23352544655812346,-0.016453722597759103,0.35812435589144626,0.9027429052206928,0.9195402298850575,1.0836674644901763
,,,,,,,,,,,,,,,,,,
0.0,0.0,ROCKLIN,38.837455,-121.28933700000002,413000.0,Mon May 19 00:00:00 EDT 2008,0.0,CA,2148 RANCH VIEW DR,Residential,95765.0,355214.9090909091,0.44431171456085095,1.2088713221011937,0.0,-1.5414330465181494,0.6206896551724138,0.1679173237393332
,,,,,,,,,,,,,,,,,,
2.0,4.0,SACRAMENTO,38.622359,-121.457582,416767.0,Mon May 19 00:00:00 EDT 2008,1744.0,CA,398 LINDLEY DR,Multi-Family,95815.0,115133.0,0.031937350596604464,-1.1883087254655407,0.29955341806939195,0.5029999797804313,0.8122605363984674,0.7549366447334633
,,,,,,,,,,,,,,,,,,
3.0,4.0,EL DORADO HILLS,38.675519,-121.01586200000001,420000.0,Mon May 19 00:00:00 EDT 2008,0.0,CA,3013 BRIDLEWOOD DR,Residential,95762.0,491698.95652173914,0.6787422156497218,2.5716430384342606,0.0,-1.5414330465181494,0.6091954022988506,0.1326961644796854
,,,,,,,,,,,,,,,,,,
3.0,4.0,FOLSOM,38.66695,-121.120729,423000.0,Mon May 19 00:00:00 EDT 2008,1939.0,CA,169 BAURER CIR,Residential,95630.0,414960.17647058825,0.5469325939468102,1.8054184065584191,0.33304706286499486,0.7315919752667979,0.10344827586206896,-1.417034842944818
,,,,,,,,,,,,,,,,,,
2.0,4.0,CAMERON PARK,38.687072,-121.004729,423000.0,Mon May 19 00:00:00 EDT 2008,0.0,CA,2809 LOON CT,Residential,95682.0,268650.0,0.29562433756040635,0.3445343394525784,0.0,-1.5414330465181494,0.30268199233716475,-0.8065347491109227
,,,,,,,,,,,,,,,,,,
3.0,2.0,SACRAMENTO,38.571943,-121.492106,427500.0,Mon May 19 00:00:00 EDT 2008,1788.0,CA,1315 KONDOS AVE,Residential,95814.0,367728.6666666667,0.4658058489612558,1.3338192204842167,0.307110958433528,0.5545797120953038,0.8084291187739464,0.7431962583135807
,,,,,,,,,,,,,,,,,,
